,article,level,document_id,aggr_document_id,question_1,idx_q1,question_2,idx_q2,options_1,options_2,LB,EL,Turker,sum,label,agreement,id_q1,A_q1,B_q1,C_q1,D_q1,max_2nd_diff_q1,max_others_diff_q1,scores_var_q1,max_score_q1,id_q2,A_q2,B_q2,C_q2,D_q2,max_2nd_diff_q2,max_others_diff_q2,scores_var_q2,max_score_q2
54,"Just as ""Tiger Mom"" leaves, here comes the ""Wolf Daddy"" called Xiao Baiyou. He believes he's the best parent in the world. Some days ago, Xiao Baiyou's latest book about how to be a successful parent came out. He is pretty strict with his four children. Sometimes he even beat them. But the children don't hate their daddy at all. And all of them finally went to Pecking University, one of the top universities in China. So Xiao proudly tells others about his education idea that children need strict rules. In his microblog, he said, ""Come on, want your children to enter Peking University without rules? You must be joking."" And, ""Leave your children more money, and strict rules at the same time.""But the ""Wolf Daddy"" way was soon questioned by other parents. Some say that Xiao Baiyou just want to be famous by doing so. The ""Wolf Daddy"" Xiao Baiyou is a 47-year-old Guangdong businessman who deals in luxury goods  in Hong Kong. Unlike many other parents who usually have one child, Xiao has four children. Two of them were born in Hong Kong and two in the US. Some people on the Internet think the reason why his children were able to enter Peking University is because the exam is much easier taken from Hong Kong.",middle,3524.txt,middle3524.txt,Xiao Baiyou   _  .,0,"As for how to be a parent, Xiao Baiyu thinks   _  .",2,"['is called Tiger Mom', 'has two children', 'is 47 years old', 'is a policeman']","[""children don't need rules"", 'children need strict rules', ""children don't need money"", 'children need luxury goods']",2,2,1,5,2,2,0,0.3149947633389179,0.4802461804447308,0.2044209479476291,0.00033810826872224145,0.16525141710581287,0.30699490725964107,0.030411533259925613,0.4802461804447308,2,8.826731626079018e-05,0.9998923576765129,5.295192643675546e-06,1.4079814582723792e-05,0.9998040903602521,0.9998564769020172,0.18744618373932373,0.9998923576765129
55,"In a small village in England about 150 years ago, a mail coach (    ) was standing on the street . It didn't come to that village often  . People had to pay a lot to get a letter . The person who sent the letter didn't have to pay the postage (     )  , while the receiver had to .
""Here's a letter for Miss Alice Brown , "" said the mailman .
"" I'm  Alice Brown , "" a girl of about 18 said in a low voice .
Alice looked at the envelope  for a minute , and then handed it back to the mailman .
"" I'm sorry I can't take it , I don't have enough money to pay it"", she said .
A gentleman standing around were very sorry for her . Then he came up and paid the postage for her .
When the gentleman gave the letter to her , she said with a smile , "" Thank you very much ,This letter is from Tom . I'm going to marry him . He went to London to look for work . I've waited a long time for this letter , but now I don't need it , there is nothing in it .""
"" Really ? How do you know that ? "" the gentleman said in surprise .
"" He told me that he would put some signs on the envelope . Look ,sir ,this cross in the corner means that he is well and this circle means he has found work . That's good news .""
The gentleman was Sir Rowland Hill . He didn't forgot Alice and her letter .
"" The postage to be paid by the receiver has to be changed ,"" he said to himself and had a good plan .
"" The postage has to be much lower , what about a penny (    ) ? And the person who sends the letter pays the postage . He has to buy a stamp and put it on the envelope ."" he said .
The government accepted his plan . Then the first stamp was put out in 1840 . It was called the "" Penny Black "" . It had a picture of the Queen on it .",middle,3540.txt,middle3540.txt,The girl handed the letter back to the mailman because   _   .,1,We can know from Alice's words that   _   .,2,"[""she didn't know whose letter it was"", 'she had no money to pay the postage', ""she received the letter but she didn't want to open it"", 'she had already known what was written in the letter']","['Tom had told her what the signs meant before leaving', 'Alice was clever and could guess the meaning of the signs', 'Alice had put the signs on the envelope herself', 'Tom had put the signs as Alice had told him to']",2,2,2,6,2,3,1,0.0003032512534952213,0.9991288186788968,0.00010108449444270776,0.00046684557316527335,0.9986619731057316,0.9988384249051958,0.1870646791097187,0.9991288186788968,2,0.06493435960707086,0.8648784925508263,0.02203355495774193,0.04815359288436105,0.7999441329437554,0.8198379900677684,0.12625888099657967,0.8648784925508263
56,"On a stormy day last August, Tim heard someone shouting. Looking at the sea carefully, he saw that two kids in a rowboat were being pulled out to sea.
Two 12-year-old boys, Christian and Jack, had rowed out in a boat to _ a football. Once they'd rowed beyond the calm waters, a beach umbrella tied to the boat caught the wind and pulled the boat into open water. The boys were terrified and tried to row back to shore. But they were no match for _ and the boat was out of control.
Tim knew that it would soon be swallowed by the waves.
""Everything went quiet in my head,"" Tim recalls. ""I'm trying to figure out how to swim to the boys in a straight line.""
Tim took off his clothes and jumped into the water. Every 500 yards or so, he raised his head to judge his progress. ""At one point, I considered turning back,"" he says. ""I wondered if I was putting my life at risk."" After 30 minutes of struggling, he was close enough to shout to the boys, ""Take down the umbrella!""
""Let's aim for the pier ,"" Jack said. Tim turned the boat toward it. Soon afterward, waves crashed over the boat, and it began to sink. ""Can you swim?"" he cried. ""A little bit,"" the boys said.
Once they were in the water, Tim decided it would be safer and faster for him to pull the boys toward the pier. Christian and Jack were wearing life jackets and floated on their backs. Tim swam toward land as water washed over the boys' faces.
""Are we almost there?"" they asked again and again. ""Yes,"" Tim told them each time.
After 30 minutes, they reached the pier.
,.",middle,4034.txt,middle4034.txt,When did the story happen?,0,What do you think of Tim?,2,"['On a holiday.', 'On a stormy day.', 'At a weekend.', 'After a football match.']","['Strong.', 'Proud.', 'Shy.', 'Brave.']",2,2,2,6,2,3,0,0.00013294942552498059,0.9819503912256632,0.000660121824849574,0.01725653752396239,0.9646938537017008,0.9759338549675509,0.17863120308798056,0.9819503912256632,2,0.1615017493735606,0.10904415461038276,0.006719366215960853,0.7227347298000958,0.5612329804265352,0.6303129730667943,0.07759102056174377,0.7227347298000958
57,"English breakfast is a very big meal--eggs, tomatoes, tea, coffee... For many people, lunch is a quick  meal. In cities there are a lot of sandwich  bars . People can buy sandwiches there. Students can have a hot meal at school, but many just take a sandwich, a drink and some fruit from home.
""Tea"" means two things. It is a drink and a meal! Some people have afternoon tea, with sandwiches, cakes and a cup of tea.
They usually have dinner quite early , between 6:00 and 8:00(......), and often all the family eat together .
People often get take-away  meals--they buy the food outside",middle,4164.txt,middle4164.txt,Many people in England have a   _   breakfast and a   _   lunch.,0,"When they get a take-away meal, they often eat it   _  .",4,"['quick; small', 'little; big', 'big; quick', 'slow; big']","['at home', 'in the school', 'outside', 'in the bars']",1,2,2,5,2,2,0,0.2199030361895959,0.007167106091695417,0.7717509467652138,0.0011789109534948614,0.551847910575618,0.6956679290202851,0.09850240659979313,0.7717509467652138,4,0.002505750202556191,7.490669482752184e-05,0.9972561769582652,0.00016316614435114686,0.994750426755709,0.9963415692776869,0.186131548374924,0.9972561769582652
58,"Have you heard of EXO? EXO is a Chinese-South Korean boy band with 12 people. They are in two teams: EXO-M and EXO-K. There's even a ""competition"" between the two teams. ""I will not call it a competition. It's always in good fun,"" said Sehun of EXO-K.
Here comes the new superstar! His name is Austin Mahone. The 18-year-old is a pop singer in the US. His success story is just like that of Justin Bieber. Last month Mahone's new album The Secret came out. Maybe it's a good chance for us to know more about him and his music.
Forget about Super Junior. We now have TFBOYS. TFBOYS is a popular Chinese boy band made up of three members. They are Wang Junkai, 14, Wang Yuan, 13, and Yi Yangqianxi, 13. The boys are all junior middle school students. Their songs are full of positive energy  . In their latest album, they call on teenagers not to be afraid of dreaming big.",middle,4282.txt,middle4282.txt,Members of EXO come from   _  .,0,"If you listen to TFBOY's songs, you can feel a lot of   _  .",1,"['the UK and the US', 'China and South Korea', 'China and America', 'South Korea and Japan']","['trouble in study', 'tiredness of life', 'positive energy', 'anger of society']",1,2,2,5,2,2,0,7.56806721622247e-05,0.9702769807937986,0.02955521737977724,9.212115426172483e-05,0.9407217634140214,0.9603693077250649,0.17307773613664168,0.9702769807937986,1,4.949425108041909e-07,1.7164517958236748e-07,0.9999984016673148,9.317449945968056e-07,0.9999974699223202,0.9999978688897532,0.18749920083458174,0.9999984016673148
59,"Hunan TV's new program,   Dad,Where Are We Going? has become very popular since last year. The show tells us that fathers should take part in their children's growing-up. In fact, this topic was always mentioned by Zeng Guofan (1811-1872). a famous official during the late Daoguang Period of the Qing Dynasty (1644-1912).
Although Zeng spent most of his time away from his family, his letters back home to his children and younger brothers have become famous. In these letters, there are many helpful suggestions on proper behavior . Many of his ways on child education are popular among today's Chinese parents, including reading classical books and so on. His child-raising methods are useful for today's busy fathers. Like Zeng, they also spend most of their time away from home.
According to Zeng,  the purpose of education was to learn wisdom from books, rather than getting an official position. Children should know that the most important purpose of studies is to get more knowledge about nature and life.
""But now ,parents just want their children to be rich and powerful. "" Mr. Tang, a writer in China, said.
Some teachers say that parents need to build a good relationship with their children. Parents shouldn't force  their children to realize their wishes.
In Zeng's letters, he asked his young children to do housework as part of their daily life, even though his children had many helpers. He believed that doing housework would make his children more confident and independent .",middle,4349.txt,middle4349.txt,"Which o fthe following statements is TRUE, according to the passage?",1,The purpose of education is to   _   according to Zeng Guofan.,2,"['Zeng Guofan was a great writer during the late Guangxu Period.', 'Zeng Guofan is one of the fathers in the program, Dad,Where Are We Going?', ""Many of Zeng Guofan's ideas on educati'on are not accepted by modern people."", 'Zeng Guofan was very busy and spent most of his time away from his family.']","['get an official position', 'learn wisdom from books', 'get high scores in exams', 'make a lot of money in the future']",1,1,1,3,1,3,1,0.10071880151121128,0.4611889862785453,0.28377467687238783,0.15431753533785553,0.1774143094061575,0.2815853150380605,0.01929538174731637,0.4611889862785453,2,1.0412995393943068e-07,0.9999996959497356,8.201884231970742e-08,1.179014680139292e-07,0.9999995780482676,0.9999995945996475,0.1874998479748988,0.9999996959497356
60,"Today is July 21. Most people are enjoying their weekend now. John is watching a magic show at the Capital Stadium with his parents and a friend from Australia.
The girl is Megan, she is staying at John's for her holiday now. Her parents and brother Andy are now visiting the zoo. Their father is taking photos of many animals, like elephants, pandas, zebras and tigers. But Andy likes monkeys most and he is now watching them jumping and playing.
Andy's cousin Julia is at her friend's birthday party. There she meets Lily, Daming, Joy and Lingling. They are having a happy talk and drinking some juice. Julia's grandparents are having a Taijiquan class, while her mother is shopping for presents. Julia's family is going back home to the Unite States next Thursday, so her father is booking plane ticket on the Internet.",middle,4386.txt,middle4386.txt,Which of the following sentences is not right?,3,What is the best title of the passage?,4,"[""Julia's mother is buying presents."", 'Julia is from Australia.', 'Andy likes monkeys best.', ""Julia's family is going home by plane.""]","['A Happy Weekend.', 'A Magic Show', 'In a Zoo.', 'At a Party.']",1,1,2,4,1,2,3,0.31148220351995537,0.126638760941748,0.04145250162004215,0.5204265339182544,0.20894433039829907,0.3605687118910059,0.033905156494808936,0.5204265339182544,4,0.996792982347888,4.5404900245260134e-05,0.0005307861706389966,0.002630826581227775,0.9941621557666602,0.9957239764638507,0.18590086367551537,0.996792982347888
61,"In many countries, holidays are important parts in people's life. Let's show some countries to you.
America
American people's holidays are flexible ( ). They can use up their holidays once, and they can also use them up a few times. During the holidays, they still get money.
Canada
Many people in Canada can rest three days a week. They have all kinds of activities   for holidays. They may go fishing, boating or mountain climbing. Also, they have long holidays. They may go to the beach to spend a sunny winter holiday. Like American people, Canadians also get money during the holidays.
France
People in France are very good at enjoying life. They have a 6-week holiday every year, and they work less than 40 hours a week.",middle,4570.txt,middle4570.txt,In which countries can people still get money during the holidays according to the     passage?,1,In which country can people work less than 40 hours a week?,3,"['America and Canada.', 'Canada and France.', 'Japan and France.', 'America and France.']","['America.', 'Canada.', 'France.', 'China.']",1,2,2,5,2,2,1,0.5244339642562971,0.1840553101467617,0.0016113550421304682,0.28989937055481085,0.23453459370148622,0.36591195234172946,0.035737895392985754,0.5244339642562971,3,0.003939852540235002,0.005364361085042321,0.9818207662425562,0.008875020132166412,0.9729457461103898,0.9757610216567416,0.17852377045383905,0.9818207662425562
62,"Mike is seven and begins to go to school this week . It's Sunday . His mother Mrs. Smith doesn't go to work. Mike wants to go to the zoo. He gets up at six thirty and asks his mother to take him there. After breakfast they go to the bus stop. They want to take a No.3 bus to the  zoo .
""Look ,Mummy!"" the boy is calling out, ""A NO.3 bus is coming !""
""No, dear"" Mrs. Smith is saying ,""It isn't No.3 It's No.21.""
""You're wrong, Mummy, ""Mike is saying. ""My teacher says two and one is three !""",middle,4890.txt,middle4890.txt,Mike is going to the zoo with  _  .,1,"Mike thinks  _  ,  so he is calling out .",3,"['his father', 'his mother', 'his sister', 'his brother']","['Two and one is three', 'a No.2 bus is coming', 'a No. 3 bus is coming', 'a No.21 bus is coming']",2,2,2,6,2,3,1,0.022390802999763253,0.9625633175774476,0.0056356924449609425,0.009410186977828205,0.9401725145776844,0.9500844234365968,0.16928745026324207,0.9625633175774476,3,0.2411362380136483,0.08817003288114789,0.33380758374358765,0.3368861453616161,0.0030785616180284414,0.11584819381548814,0.010210104470744448,0.3368861453616161
63,"Mike is seven and begins to go to school this week . It's Sunday . His mother Mrs. Smith doesn't go to work. Mike wants to go to the zoo. He gets up at six thirty and asks his mother to take him there. After breakfast they go to the bus stop. They want to take a No.3 bus to the  zoo .
""Look ,Mummy!"" the boy is calling out, ""A NO.3 bus is coming !""
""No, dear"" Mrs. Smith is saying ,""It isn't No.3 It's No.21.""
""You're wrong, Mummy, ""Mike is saying. ""My teacher says two and one is three !""",middle,4890.txt,middle4890.txt,Mike is going to the zoo with  _  .,1,Who is wrong ?,4,"['his father', 'his mother', 'his sister', 'his brother']","['The teacher', 'Mike', 'His mother', 'A, B and C']",2,2,2,6,2,3,1,0.022390802999763253,0.9625633175774476,0.0056356924449609425,0.009410186977828205,0.9401725145776844,0.9500844234365968,0.16928745026324207,0.9625633175774476,4,0.00012042999595280778,0.00012805281076128482,2.3053439359707346e-05,0.9997284637539264,0.9996004109431651,0.9996379516719018,0.18736425816803823,0.9997284637539264
64,"Kinsale may be one of the smallest towns in Southern Ireland, and it's also one of the most famous towns. It is well known for its wonderful fish restaurants. Some of the best known chiefs in the world have practiced in the restaurants there. The town itself is very beautiful in Southern Ireland by the sea. Here it is cooler in summer than other island towns. A big building overlooks the town and it is one of the most beautiful in the whole country. To the north of the town there is a high mountain standing in the country. The town is very beautiful, with its many craft shops and narrow cobbled streets. Most travelers visit Kinsale for its fish restaurants, which are family owned. This means that the service is better than that in other restaurants. People are more welcoming there than those anywhere else. The food may be expensive but you'll have one of the most pleasant evenings in your life there. So go ahead and visit Kinsale.",middle,5436.txt,middle5436.txt,Many people would like to go to Kinsale because   _   .,0,The town of Kinsale is beautiful for its   _   .,2,"['the fish there is delicious', 'the food is cheap', ""it's in Ireland"", ""it's far away""]","['fish restaurants', 'service', 'weather', 'shops and streets']",2,2,1,5,2,2,0,0.9954775618275696,0.002872670477778217,0.0013406126234176226,0.0003091550712345357,0.9926048913497915,0.9939700824367595,0.1852464302892252,0.9954775618275696,2,0.99953801125417,0.00011452200261219324,1.7304068633340725e-06,0.00034573633635440806,0.9991922749178156,0.99938401500556,0.18726909214845971,0.99953801125417
65,"One thing that British and Chinese cultures share is a love for fine tea. Today, when we think of western tea culture, we often think of the English and beautiful china cups.
Afternoon tea
People believe that an English lady, Anna, first introduced the idea of afternoon tea. In the 18thand 19thcenturies, the English are only two main meals each day ----breakfast and a heavy dinner that would last several hours in the evening. As a result, people often got very hungry during the long wait between these two meals. To solve this problem, Anna came up with the clever idea of inviting some friends to join her for an afternoon meal between four and five o`clock. This meal included cakes and sandwiches, and tea was served to wash down the food. In order to make this afternoon meal important,  fine china cups and plates, and silver teapots, forks and spoons were used. Soon, afternoon tea parties became popular social occasions. Today, afternoon tea parties continue to play an important part in the social life in the modern Britain.
Will you come for coffee?
Coffee also has an important role in British culture. People often use the words ""Will you come for coffee?"" to mean ""Would you like to come to my home for a chat?""Normally, several different drinks such as tea, hot chocolate or a soft drink like orange juice will be served as well as coffee, and you will be asked what you would like. However, you will not normally be offered wine at a ""coffee"" party.
Coffeehouses and the London Stock Exchange 
In the 17thcentury London, coffeehouses were busy and noisy places. Businessmen and bankers went to coffeehouses to do their business, as well as to drink coffee. In fact, the London Stock Exchange is believed to have started from these coffeehouses.
,,.",middle,5490.txt,middle5490.txt,"If someone says to you ""Will you come for coffee?"", you   _  .",1,Which is the best title of the article?,2,"['will be offered coffee only', 'are asked what you would like to drink', 'will be asked to have a chat with him or her', 'are invited to take part in an afternoon tea party']","['British and Chinese Cultures', 'English Tea and Coffee Culture', 'Coffeehouses and Business', 'Chinese Tea and Coffee']",2,1,2,5,2,2,1,0.03022411534179982,0.04307193653928014,0.8137874711141991,0.1129164770047211,0.7008709941094781,0.7517166281522655,0.1069422169467598,0.8137874711141991,2,0.0029856302966224805,0.9927913314579484,6.492139400341912e-05,0.004158116851425689,0.9886332146065228,0.9903884419439313,0.1839152089892129,0.9927913314579484
66,"When someone says, ""Well, I guess I'll have to face the music"", it doesn't mean that he is going to hear a singer. It is something far less happy, as you are called in by your leader to explain why you did this and did that or why you did not do this or that.
At some time or another, every one of us has to ""face the music"", especially as children. We can all remember father's angry words ""I want to talk to you."" And only because we did not listen to him. What a bad thing it was!
In the middle or at the end of every term, we students have to ""face the music"". The result of the exam will decide whether we will face the music or not. If you got a ""D"" in the exam, that means parents' cold faces and the contempt  of the classmates.
""To face the music"" is well-known to every American, young or old. It is at least 100 years old. It really means that you have to do something, no matter how terrible the whole thing might be, because you have no choice.",middle,587.txt,middle587.txt,"""To face the music"" means ""to  _  "".",0,"After the exam, we'll have to ""face the music"". That's why  _  .",1,"[""do something that we don't like to"", 'go to the theatre', 'go to the music show', 'do something we want to']","['we like to take the exam', 'we are afraid of taking the exam', 'the exam is very important', 'we are afraid of passing the exam']",2,2,2,6,2,3,0,0.5443302120440812,7.596193150883109e-05,7.473658186769901e-05,0.4555190894425423,0.08881112260153884,0.3924402827254415,0.06344825798657223,0.5443302120440812,1,0.0723376660455992,0.17849200069149745,0.3767422992958115,0.3724280339670918,0.004314265328719702,0.1689897323944153,0.01693238320076657,0.3767422992958115
67,"Do you obey the rules in your school? What do you think of your school rules? Are you allowed to dye   hair? A lot of school rules are similar around the world, but some are different. Some students may enjoy more freedom in some countries. But freedom doesn't mean ""no rules"". Every school has its own rules.
There are some rules in Japanese schools. The students are not allowed to dye their hair and are supposed to keep their hair black. They are not allowed to wear earrings either. Almost all schools used to require students to wear school uniforms but now half of the schools require uniforms. The students feel happy to wear all kinds of clothes. The students must get to school on time. If they are late, they cannot get into the school because the school gate is closed. In Japan, students are not allowed to have part-time jobs.
American schools have their own rules too. For example, at Morton High School, students are not allowed to choose their own clothes. They must get to school or leave school on time. Food, drinks or snacks shouldn't be taken into the classroom. They must wear sports shoes in PE class. They are supposed to keep quiet on the school bus. In America, the students can have part-time jobs in their free time. (<<>> )",middle,6208.txt,middle6208.txt,Which school rules have changed in some Japanese schools?,1,Which is the same rule in Japanese schools and at Morton High School?,2,"['About wearing earrings.', 'About uniforms.', 'About food and drinks.', 'About part-time jobs.']","['The students can have part-time jobs.', 'The students are allowed to wear their own clothes.', 'The students must get to school on time.', 'The students should keep their hair black.']",2,2,2,6,2,3,1,0.034187970562861235,0.4536647996374446,0.01606116071760267,0.4960860690820915,0.042421269444646914,0.32811475877612206,0.05083497914555204,0.4960860690820915,2,0.00011865387918590594,0.001897233150628463,0.8582659951358785,0.13971811783430713,0.7185478773015714,0.811021326847838,0.12653632110752802,0.8582659951358785
68,"I am an English girl. My name is Lily. I am thirteen. I am at school. Look! This is my school. It is No. 14 Middle School. I am in Class 1, Grade 1. I am in row 3. I am No. 12 at schhol. I have a good friend. She is a girl. Her name is Mary. She is not at school today. I think she is at home. My Chinese teacher is Miss Gao. She is a very good teacher. I don't know her age.",middle,6237.txt,middle6237.txt,I am a/an  _   girl.,0,I don't know   _   age.,3,"['English', 'Chinese', 'Japanese.', 'good']","['Lily', ""Miss Gao's"", 'Miss Gao', ""Mary's""]",2,2,2,6,2,3,0,0.9999299951453342,3.33748745545678e-05,7.084061861517488e-08,3.6559139492848425e-05,0.9998934360058414,0.9999066601937788,0.1874649994104515,0.9999299951453342,3,0.009232094971720556,0.7276419241653916,0.16047043524945584,0.10265554561343199,0.5671714889159358,0.6368558988871889,0.0789592307537554,0.7276419241653916
69,"Choose the best answer.  Choose the best answer(,, A, B, CD):
Can kids make their own newspapers? They do in Paris. Student editors  at a French newspaper for kids called ""Mon Quotidien"", do every day.
The 10-year-old newspaper has its headquarters   in Paris. Sometimes the newspaper sells 200,000 copies every day. It gets more than one million dollars every year! This is much more than other newspapers.
How do they decide what to put in the paper? All the adult editors working on the children's daily agree that the paper should be easy and simple to read. Kids should be able to finish it within 10 minutes.
The paper covers school life, animals, and science, which are usually kid's favourite subjects. It also talks about big world problem, like the Iraq   war.
In order to make the paper more popular with kids, adult editors invite students from age 10 to 15 to take part in their meetings. They have meetings every Wednesday and Sunday. Adult editors, reporters and kids sit together and decide which topics should come out in the paper and on which page.
Which topic should come out on the front page, European Union   or bears in the zoo? Often the kid editors and adult writers disagree. Sometimes, the adult editors have to give up because their little editors won't give in.
Usually the student editors stay in the newspaper office for three hours at each meeting. Any kid in France can call the newspaper if they are interested in being a one-day editor.",middle,6794.txt,middle6794.txt,You can find the information below on the newspaper except   _  .,3,Adult editors may invite   _   to the meeting to make the paper more popular with kids.,4,"['European Union.', 'The lovely volunteers in Kingdom school.', 'Wild foxes need your help.', 'Do you know these musical instruments?']","['a college student', 'a middle school student', 'an adult editor', 'a reporter']",2,1,1,4,1,2,3,0.3132291216550482,0.20752002102917186,0.12735695548858933,0.3518939018271906,0.03866478017214242,0.1358585357695875,0.007806538508806975,0.3518939018271906,4,0.04605686709097942,0.1965338754776134,0.7430707716697267,0.014338485761680448,0.5465368961921133,0.6574276955596356,0.0857766407750668,0.7430707716697267
70,"Choose the best answer.  Choose the best answer(,, A, B, CD):
Can kids make their own newspapers? They do in Paris. Student editors  at a French newspaper for kids called ""Mon Quotidien"", do every day.
The 10-year-old newspaper has its headquarters   in Paris. Sometimes the newspaper sells 200,000 copies every day. It gets more than one million dollars every year! This is much more than other newspapers.
How do they decide what to put in the paper? All the adult editors working on the children's daily agree that the paper should be easy and simple to read. Kids should be able to finish it within 10 minutes.
The paper covers school life, animals, and science, which are usually kid's favourite subjects. It also talks about big world problem, like the Iraq   war.
In order to make the paper more popular with kids, adult editors invite students from age 10 to 15 to take part in their meetings. They have meetings every Wednesday and Sunday. Adult editors, reporters and kids sit together and decide which topics should come out in the paper and on which page.
Which topic should come out on the front page, European Union   or bears in the zoo? Often the kid editors and adult writers disagree. Sometimes, the adult editors have to give up because their little editors won't give in.
Usually the student editors stay in the newspaper office for three hours at each meeting. Any kid in France can call the newspaper if they are interested in being a one-day editor.",middle,6794.txt,middle6794.txt,The newspaper should not be   _,2,Adult editors may invite   _   to the meeting to make the paper more popular with kids.,4,"['simple', 'interesting', 'difficult', 'easy']","['a college student', 'a middle school student', 'an adult editor', 'a reporter']",2,1,1,4,1,2,2,0.00014223792285863828,0.00035619333091700244,0.9992954502578836,0.0002061184883407779,0.9989392569269666,0.9990606003438448,0.18714789662406328,0.9992954502578836,4,0.04605686709097942,0.1965338754776134,0.7430707716697267,0.014338485761680448,0.5465368961921133,0.6574276955596356,0.0857766407750668,0.7430707716697267
71,"""Can I see my baby?"" asked the happy new mother. When the baby was in her arms, she couldn't believe her eyes. The baby was born without ears.
Time proved  that the baby's hearing was very good though he had no ears. He got on well with his classmates. But one day, he said to his mother, tears in his eyes, ""A big boy called me a freak  .""
The boy's father asked the family doctor. ""Could nothing be done?""
""I believe I could graft   on a pair of outer ears if they could be got,"" the doctor said. They tried to find a person who was helpful for the young man.
One day, his father said to the son, ""You're going to the hospital, son. Mother and I have someone who will donate the ears you need. But we must keep it a secret who the person is.""
The operation  was a great success, and a new person appeared. His cleverness and hard work made him a very successful person. He married and lived a happy life.
He once asked his father, ""Who gave me the ears? I could do enough for him or her.""
""I do not believe you could, ""said the father."" The agreement was that you are not to know...not yet.""
For years they kept it a secret, but the day did come. He stood with his father over his mother's body. Slowly, the father raised the thick, brown hair. To his surprise, the son found his mother had no outer ears.
""Mother said she was glad she never needed to cut her hair,"" his father said in a low voice, ""and nobody ever thought mother less beautiful, did they?""",middle,70.txt,middle70.txt,Why did the boy's mother never cut her hair?,2,Which is the best title for the passage?,4,"['Because she liked her thick, brown hair.', ""Because her work didn't allow her to do that"", 'Because the hair was good for her health', 'Because she wanted to keep the fact a secret']","['A Clever Boy', 'Kind Parents', 'Great Love', 'An Ear Operation']",2,2,2,6,2,3,2,0.00032803741912778103,0.008503413395780838,0.0019767303573008264,0.9891918188277906,0.9806884054320097,0.9855890917703874,0.18214419438666646,0.9891918188277906,4,0.2880799780817545,0.003232085013537666,0.34550511809597234,0.3631828188087356,0.017677700712763256,0.15091042507831412,0.021069016663372377,0.3631828188087356
72,"Jeff  Keith has only one leg. When he was 12 years old ,Jeff had cancer . Doctors had to cut off most of his right leg.
Every day Jeff puts on an artificial leg. The leg is plastic. With the plastic leg Jeff can ski ,ride a bicycle ,swim and play soccer. He can also run.
Jeff made a plan with his friends who had plastic legs, too. They decided to run across America. They all wore special T-shirts. On it was ""Run ,Jeff, Run ,Jeff Keith's Run Across America.""
When he was 22 years old,Jeff  Keith ran across the United States from the east to the west. He started running in Boston. Seven  months later ,he stopped running in Los Angeles . He ran 3200 miles. Jeff wore out 36 pairs of running shoes and five plastic legs. Jeff stopped in cities on the way to Los Angeles. In every city people gave Jeff money .The money was not for Jeff ,but for American Cancer Society .The Society used the money to know more about cancer .
On the way to Los Angeles Jeff talked to people about cancer. Jeff is disabled ,but he can do many things. He finished college and is studying to be a lawyer .Jeff says, ""People can do anything they want to do .I want people to know that I ran not only for disabled people ,I ran for everybody.""",middle,71.txt,middle71.txt,Jeff's right leg was cut off  because of  the  _  .,0,"The sentence ""I ran for everybody ""means   _",2,"['.TB', 'an accident', 'cancer', 'hurt']","['he wants to get more artificial legs', 'people can do anything they want to', 'some disabled men will become lawyers', 'disabled people can also run']",2,2,2,6,2,3,0,0.022165915373848825,0.013334034248771156,0.9638078095586164,0.0006922408187636332,0.9416418941847676,0.9517437460781553,0.16989877430930936,0.9638078095586164,2,0.008870262228096748,0.7169879739727303,0.01861654891526559,0.2555252148839072,0.46146275908882306,0.6226506319636405,0.08244753692712432,0.7169879739727303
